,0,1,2,3,4
0,114.20810925187821,114.20810925187821,114.20810925187821,114.20810925187821,114.20810925187821
1,61.07279387846356,61.07279387846356,61.07279387846356,61.07279387846356,61.07279387846356
2,61.28520071412683,61.28520071412683,61.28520071412683,61.28520071412683,61.28520071412683
3,63.84839286940387,63.84839286940387,63.84839286940387,63.84839286940387,63.84839286940387
4,61.43427151157923,61.43427151157923,61.43427151157923,61.43427151157923,61.43427151157923
5,61.30302518113096,61.30302518113096,61.30302518113096,61.30302518113096,61.30302518113096
6,62.48282753784253,62.48282753784253,62.48282753784253,62.48282753784253,62.48282753784253
7,61.421144212861314,61.421144212861314,61.421144212861314,61.421144212861314,61.421144212861314
8,57.96498730953334,57.96498730953334,57.96498730953334,57.96498730953334,57.96498730953334
9,59.56368848993014,59.56368848993014,59.56368848993014,59.56368848993014,59.56368848993014
10,59.745636260368975,59.745636260368975,59.745636260368975,59.745636260368975,59.745636260368975
11,61.123036740547214,61.123036740547214,61.123036740547214,61.123036740547214,61.123036740547214
12,58.21696071757951,58.21696071757951,58.21696071757951,58.21696071757951,58.21696071757951
13,58.47496980065502,58.47496980065502,58.47496980065502,58.47496980065502,58.47496980065502
14,58.34337811326328,58.34337811326328,58.34337811326328,58.34337811326328,58.34337811326328
15,56.099243192059184,56.099243192059184,56.099243192059184,56.099243192059184,56.099243192059184
16,54.03761628080085,54.03761628080085,54.03761628080085,54.03761628080085,54.03761628080085
17,53.57442263445792,53.57442263445792,53.57442263445792,53.57442263445792,53.57442263445792
18,53.331230460637045,53.331230460637045,53.331230460637045,53.331230460637045,53.331230460637045
19,99.84149247752119,99.84149247752119,99.84149247752119,99.84149247752119,99.84149247752119
20,52.74356226685818,52.74356226685818,52.74356226685818,52.74356226685818,52.74356226685818
21,56.69397346998512,56.69397346998512,56.69397346998512,56.69397346998512,56.69397346998512
22,59.74374127354742,59.74374127354742,59.74374127354742,59.74374127354742,59.74374127354742
23,60.946190861129544,60.946190861129544,60.946190861129544,60.946190861129544,60.946190861129544
24,61.15538952612904,61.15538952612904,61.15538952612904,61.15538952612904,61.15538952612904
25,60.5186116616211,60.5186116616211,60.5186116616211,60.5186116616211,60.5186116616211
26,60.676074902093376,60.676074902093376,60.676074902093376,60.676074902093376,60.676074902093376
27,60.74857913858018,60.74857913858018,60.74857913858018,60.74857913858018,60.74857913858018
28,57.7192761583611,57.7192761583611,57.7192761583611,57.7192761583611,57.7192761583611
29,60.64117558110328,60.64117558110328,60.64117558110328,60.64117558110328,60.64117558110328
30,60.28171838455908,60.28171838455908,60.28171838455908,60.28171838455908,60.28171838455908
31,57.488338154305126,57.488338154305126,57.488338154305126,57.488338154305126,57.488338154305126
32,57.128009071904614,57.128009071904614,57.128009071904614,57.128009071904614,57.128009071904614
33,58.416837811862216,58.416837811862216,58.416837811862216,58.416837811862216,58.416837811862216
34,57.317128079507974,57.317128079507974,57.317128079507974,57.317128079507974,57.317128079507974
35,56.935134951223205,56.935134951223205,56.935134951223205,56.935134951223205,56.935134951223205
36,55.88623539733743,55.88623539733743,55.88623539733743,55.88623539733743,55.88623539733743
37,55.43356397679865,55.43356397679865,55.43356397679865,55.43356397679865,55.43356397679865
38,56.89422356879186,56.89422356879186,56.89422356879186,56.89422356879186,56.89422356879186
39,78.08101202314764,78.08101202314764,78.08101202314764,78.08101202314764,78.08101202314764
40,60.85007693309466,60.85007693309466,60.85007693309466,60.85007693309466,60.85007693309466
41,61.288126103717644,61.288126103717644,61.288126103717644,61.288126103717644,61.288126103717644
42,60.93102573693213,60.93102573693213,60.93102573693213,60.93102573693213,60.93102573693213
43,61.688077648848505,61.688077648848505,61.688077648848505,61.688077648848505,61.688077648848505
44,61.283220416836215,61.283220416836215,61.283220416836215,61.283220416836215,61.283220416836215
45,58.44463765616576,58.44463765616576,58.44463765616576,58.44463765616576,58.44463765616576
46,61.11444187884258,61.11444187884258,61.11444187884258,61.11444187884258,61.11444187884258
47,59.00902353673383,59.00902353673383,59.00902353673383,59.00902353673383,59.00902353673383
48,59.75322416132746,59.75322416132746,59.75322416132746,59.75322416132746,59.75322416132746
49,58.62688250327056,58.62688250327056,58.62688250327056,58.62688250327056,58.62688250327056
50,57.44570890327975,57.44570890327975,57.44570890327975,57.44570890327975,57.44570890327975
51,58.147004351950216,58.147004351950216,58.147004351950216,58.147004351950216,58.147004351950216
52,58.51254526463732,58.51254526463732,58.51254526463732,58.51254526463732,58.51254526463732
53,58.58123417961526,58.58123417961526,58.58123417961526,58.58123417961526,58.58123417961526
54,59.165822480706815,59.165822480706815,59.165822480706815,59.165822480706815,59.165822480706815
55,56.528821310517785,56.528821310517785,56.528821310517785,56.528821310517785,56.528821310517785
56,57.9962460793944,57.9962460793944,57.9962460793944,57.9962460793944,57.9962460793944
57,58.3010165323645,58.3010165323645,58.3010165323645,58.3010165323645,58.3010165323645
58,56.65199808936932,56.65199808936932,56.65199808936932,56.65199808936932,56.65199808936932
59,73.4797623436699,73.4797623436699,73.4797623436699,73.4797623436699,73.4797623436699
60,58.93135335343965,58.93135335343965,58.93135335343965,58.93135335343965,58.93135335343965
61,59.075892906320775,59.075892906320775,59.075892906320775,59.075892906320775,59.075892906320775
62,60.24401417433965,60.24401417433965,60.24401417433965,60.24401417433965,60.24401417433965
63,59.630717602815636,59.630717602815636,59.630717602815636,59.630717602815636,59.630717602815636
64,62.01001768054987,62.01001768054987,62.01001768054987,62.01001768054987,62.01001768054987
65,58.795182319988996,58.795182319988996,58.795182319988996,58.795182319988996,58.795182319988996
66,59.84978085843435,59.84978085843435,59.84978085843435,59.84978085843435,59.84978085843435
67,60.01331887937641,60.01331887937641,60.01331887937641,60.01331887937641,60.01331887937641
68,61.620332752974996,61.620332752974996,61.620332752974996,61.620332752974996,61.620332752974996
69,62.90296814937922,62.90296814937922,62.90296814937922,62.90296814937922,62.90296814937922
70,64.6755323490648,64.6755323490648,64.6755323490648,64.6755323490648,64.6755323490648
71,62.94809764314972,62.94809764314972,62.94809764314972,62.94809764314972,62.94809764314972
72,64.13600272410044,64.13600272410044,64.13600272410044,64.13600272410044,64.13600272410044
73,63.59006248991113,63.59006248991113,63.59006248991113,63.59006248991113,63.59006248991113
74,62.44122768659939,62.44122768659939,62.44122768659939,62.44122768659939,62.44122768659939
75,63.870280888180226,63.870280888180226,63.870280888180226,63.870280888180226,63.870280888180226
76,62.09694542784433,62.09694542784433,62.09694542784433,62.09694542784433,62.09694542784433
77,62.15527068623288,62.15527068623288,62.15527068623288,62.15527068623288,62.15527068623288
78,60.06049413007684,60.06049413007684,60.06049413007684,60.06049413007684,60.06049413007684
79,81.51974698647393,81.51974698647393,81.51974698647393,81.51974698647393,81.51974698647393
80,66.73909358606407,66.73909358606407,66.73909358606407,66.73909358606407,66.73909358606407
81,64.61353896456333,64.61353896456333,64.61353896456333,64.61353896456333,64.61353896456333
82,62.90812442009503,62.90812442009503,62.90812442009503,62.90812442009503,62.90812442009503
83,63.40975985150775,63.40975985150775,63.40975985150775,63.40975985150775,63.40975985150775
84,60.43477210470734,60.43477210470734,60.43477210470734,60.43477210470734,60.43477210470734
85,61.228839271883,61.228839271883,61.228839271883,61.228839271883,61.228839271883
86,62.551680160313765,62.551680160313765,62.551680160313765,62.551680160313765,62.551680160313765
87,63.70141522464314,63.70141522464314,63.70141522464314,63.70141522464314,63.70141522464314
88,66.48146671714808,66.48146671714808,66.48146671714808,66.48146671714808,66.48146671714808
89,67.08767408059352,67.08767408059352,67.08767408059352,67.08767408059352,67.08767408059352
90,65.46564841191932,65.46564841191932,65.46564841191932,65.46564841191932,65.46564841191932
91,65.78060751017732,65.78060751017732,65.78060751017732,65.78060751017732,65.78060751017732
92,66.61971992439491,66.61971992439491,66.61971992439491,66.61971992439491,66.61971992439491
93,68.7390533921232,68.7390533921232,68.7390533921232,68.7390533921232,68.7390533921232
94,69.66349501518438,69.66349501518438,69.66349501518438,69.66349501518438,69.66349501518438
95,69.23453247919615,69.23453247919615,69.23453247919615,69.23453247919615,69.23453247919615
96,69.87627237856566,69.87627237856566,69.87627237856566,69.87627237856566,69.87627237856566
97,69.27838833445192,69.27838833445192,69.27838833445192,69.27838833445192,69.27838833445192
98,68.67950495551592,68.67950495551592,68.67950495551592,68.67950495551592,68.67950495551592
99,68.22517808048883,68.22517808048883,68.22517808048883,68.22517808048883,68.22517808048883
100,67.12118047316731,67.12118047316731,67.12118047316731,67.12118047316731,67.12118047316731
101,64.83449992616536,64.83449992616536,64.83449992616536,64.83449992616536,64.83449992616536
102,63.98627820783783,63.98627820783783,63.98627820783783,63.98627820783783,63.98627820783783
103,63.177777487102645,63.177777487102645,63.177777487102645,63.177777487102645,63.177777487102645
104,62.4072023922735,62.4072023922735,62.4072023922735,62.4072023922735,62.4072023922735
105,61.09018689265704,61.09018689265704,61.09018689265704,61.09018689265704,61.09018689265704
106,60.88380159415146,60.88380159415146,60.88380159415146,60.88380159415146,60.88380159415146
107,58.80641338095288,58.80641338095288,58.80641338095288,58.80641338095288,58.80641338095288
108,58.85441389633569,58.85441389633569,58.85441389633569,58.85441389633569,58.85441389633569
109,60.59636582467259,60.59636582467259,60.59636582467259,60.59636582467259,60.59636582467259
110,61.72740400833858,61.72740400833858,61.72740400833858,61.72740400833858,61.72740400833858
111,62.403313756162,62.403313756162,62.403313756162,62.403313756162,62.403313756162
112,65.12452169061706,65.12452169061706,65.12452169061706,65.12452169061706,65.12452169061706
113,70.2427187747171,70.2427187747171,70.2427187747171,70.2427187747171,70.2427187747171
114,76.33308155941404,76.33308155941404,76.33308155941404,76.33308155941404,76.33308155941404
115,82.14897961748883,82.14897961748883,82.14897961748883,82.14897961748883,82.14897961748883
116,88.40746595883145,88.40746595883145,88.40746595883145,88.40746595883145,88.40746595883145
117,89.83958919166497,89.83958919166497,89.83958919166497,89.83958919166497,89.83958919166497
118,89.34513679634635,89.34513679634635,89.34513679634635,89.34513679634635,89.34513679634635
119,86.4531877106331,86.4531877106331,86.4531877106331,86.4531877106331,86.4531877106331
120,83.71564403903268,83.71564403903268,83.71564403903268,83.71564403903268,83.71564403903268
121,80.52758411167618,80.52758411167618,80.52758411167618,80.52758411167618,80.52758411167618
122,77.8085726794367,77.8085726794367,77.8085726794367,77.8085726794367,77.8085726794367
123,76.13248249586593,76.13248249586593,76.13248249586593,76.13248249586593,76.13248249586593
124,73.99127657293114,73.99127657293114,73.99127657293114,73.99127657293114,73.99127657293114
125,69.92317060181634,69.92317060181634,69.92317060181634,69.92317060181634,69.92317060181634
126,70.30828388673064,70.30828388673064,70.30828388673064,70.30828388673064,70.30828388673064
127,69.7941441341524,69.7941441341524,69.7941441341524,69.7941441341524,69.7941441341524
128,68.80153585877687,68.80153585877687,68.80153585877687,68.80153585877687,68.80153585877687
129,68.67690680925492,68.67690680925492,68.67690680925492,68.67690680925492,68.67690680925492
130,70.21905938993203,70.21905938993203,70.21905938993203,70.21905938993203,70.21905938993203
131,73.31271017186026,73.31271017186026,73.31271017186026,73.31271017186026,73.31271017186026
132,77.21688931371732,77.21688931371732,77.21688931371732,77.21688931371732,77.21688931371732
